29.1,-2.970997898
29.2,-3.031144676
29.3,-3.091291454
29.4,-3.151438232
29.5,-3.21158501
29.6,-3.271731788
29.7,-3.331878566
29.8,-3.392025344
29.9,-3.452172122
30,-3.5123189
30.1,-3.552691395
30.2,-3.59306389
30.3,-3.633436384
30.4,-3.673808879
30.5,-3.714181374
30.6,-3.754553869
30.7,-3.794926364
30.8,-3.835298858
30.9,-3.875671353
31,-3.916043848
31.1,-3.956416343
31.2,-3.996788838
31.3,-4.037161333
31.4,-4.077533827
31.5,-4.117906322
31.6,-4.158278817
31.7,-4.198651312
31.8,-4.239023807
31.9,-4.279396301
32,-4.319768796
32.1,-4.393592787
32.2,-4.467416777
32.3,-4.541240768
32.4,-4.615064758
32.5,-4.688888749
32.6,-4.762712739
32.7,-4.83653673
32.8,-4.910360721
32.9,-4.984184711
33,-5.058008702
33.1,-5.139907191
33.2,-5.221805681
33.3,-5.30370417
33.4,-5.38560266
33.5,-5.467501149
33.6,-5.549399639
33.7,-5.631298128
33.8,-5.713196618
33.9,-5.795095107
34,-5.876993597
34.1,-6.011420695
34.2,-6.145847793
34.3,-6.280274891
34.4,-6.414701989
34.5,-6.549129087
34.6,-6.683556185
34.7,-6.817983284
34.8,-6.952410382
34.9,-7.08683748
35,-7.221264578
35.1,-7.346836346
35.2,-7.472408115
35.3,-7.597979883
35.4,-7.723551652
35.5,-7.849123421
35.6,-7.974695189
35.7,-8.100266958
35.8,-8.225838726
35.9,-8.351410495
36,-8.476982263
36.1,-8.595016757
